Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Gohard, F.H., St-Cyr, D.J., Tyers, M., Earnshaw, W.C.","35306900000;6603332900;35432465300;7102230459;","Targeting the INCENP in-box-Aurora B interaction to inhibit CPC activity in vivo",2014,"Open Biology","4","11", 140163,"","",,15,"10.1098/rsob.140163","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923634407&doi=10.1098%2frsob.140163&partnerID=40&md5=4a6edc5497af102238a06847c261ff5d",Article,"Final",Open Access,Scopus,2-s2.0-84923634407
"Gerlach, J.P., Emmink, B.L., Nojima, H., Kranenburg, O., Maurice, M.M.","37761245200;35083381400;54892743100;7004007901;7005922073;","Wnt signalling induces accumulation of phosphorylated β-catenin in two distinct cytosolic complexes",2014,"Open Biology","4","11", 140120.,"","",,20,"10.1098/rsob.140120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923586864&doi=10.1098%2frsob.140120&partnerID=40&md5=9cdd5c209f9e8b33d435ef060cf9cbd4",Article,"Final",Open Access,Scopus,2-s2.0-84923586864
"Akai, Y., Kanai, R., Nakazawa, N., Ebe, M., Toyoshima, C., Yanagida, M.","55319906100;7003986686;35084083400;23027646900;7007118518;7103229590;","ATPase-dependent auto-phosphorylation of the open condensin hinge diminishes DNA binding",2014,"Open Biology","4","12", 140193,"","",,7,"10.1098/rsob.140193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923569297&doi=10.1098%2frsob.140193&partnerID=40&md5=128149b86a6a7666854ef66625fcdfd9",Article,"Final",Open Access,Scopus,2-s2.0-84923569297
"Carmena, M., Lombardia, M.O., Ogawa, H., Earnshaw, W.C.","7003703930;20935050800;36797691300;7102230459;","Polo kinase regulates the localization and activity of the chromosomal passenger complex in meiosis and mitosis in Drosophila melanogaster",2014,"Open Biology","4","11", 140162,"","",,6,"10.1098/rsob.140162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923548401&doi=10.1098%2frsob.140162&partnerID=40&md5=f41e3f46f0a246e0da8496ef1be983cb",Article,"Final",Open Access,Scopus,2-s2.0-84923548401
"Boyle, J.P., Parkhouse, R., Monie, T.P.","55218603600;55863785400;7801654761;","Insights into the molecular basis of the nod2 signalling pathway",2014,"Open Biology","4","12", 140178.,"","",,42,"10.1098/rsob.140178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923544204&doi=10.1098%2frsob.140178&partnerID=40&md5=0653220b8f1b8972a54fb2079dcfcae0",Article,"Final",Open Access,Scopus,2-s2.0-84923544204
"Groenewoud, M.J., Zwartkruis, F.J.T.","23466894600;6603713354;","Rheb and mammalian target of rapamycin in mitochondrial homoeostasis",2013,"Open Biology","3","1 DEC", 130185,"","",,26,"10.1098/rsob.130185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897493440&doi=10.1098%2frsob.130185&partnerID=40&md5=e4afd796d7ee1d107817417bd0f8bd4b",Article,"Final",Open Access,Scopus,2-s2.0-84897493440
"Sheridan, G.K., Murphy, K.J.","16246338000;7402863900;","Neuron-glia crosstalk in health and disease: Fractalkine and CX3CR1 take centre stage",2013,"Open Biology","3","1 DEC", 130181,"","",,123,"10.1098/rsob.130181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897478440&doi=10.1098%2frsob.130181&partnerID=40&md5=526a5e6c4614463c4c3d68223bc3b5ab",Review,"Final",Open Access,Scopus,2-s2.0-84897478440
"Ohgita, T., Hayashi, N., Gotoh, N., Kogure, K.","37093669200;36602617100;7006670316;35502285600;","Suppression of type III effector secretion by polymers",2013,"Open Biology","3","1 DEC", 130133,"","",,2,"10.1098/rsob.130133","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897541432&doi=10.1098%2frsob.130133&partnerID=40&md5=8c09a24836854e73c706d7387c0aa11d",Article,"Final",Open Access,Scopus,2-s2.0-84897541432
"Roux, S., Krupovic, M., Debroas, D., Forterre, P., Enault, F.","53878363000;14521322900;6603847248;7007184790;55906588000;","Assessment of viral community functional potential from viral metagenomes may be hampered by contamination with cellular sequences",2013,"Open Biology","3","1 DEC", 130160,"","",,55,"10.1098/rsob.130160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897526477&doi=10.1098%2frsob.130160&partnerID=40&md5=eddb746cacb4181e01a2b72bd170fe68",Article,"Final",Open Access,Scopus,2-s2.0-84897526477
"Lamichhane-Khadka, R., Benoit, S.L., Maier, S.E., Maier, R.J.","16233548200;15732672900;7201635873;57205583562;","A link between gut community metabolism and pathogenesis: Molecular hydrogen-stimulated glucarate catabolism aids Salmonella virulence",2013,"Open Biology","3","1 DEC", 130146,"","",,8,"10.1098/rsob.130146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897500886&doi=10.1098%2frsob.130146&partnerID=40&md5=5cc1db249a778a6edb09e1a179179e6c",Article,"Final",Open Access,Scopus,2-s2.0-84897500886
"Johnson, S.L., Wedemeyer, C., Vetter, D.E., Adachi, R., Holley, M.C., Elgoyhen, A.B., Marcotti, W.","7406330780;16205647500;7004980142;16303328000;7005551370;6701458085;6602070670;","Cholinergic efferent synaptic transmission regulates the maturation of auditory hair cell ribbon synapses",2013,"Open Biology","3","NOV", 130163,"","",,24,"10.1098/rsob.130163","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897495745&doi=10.1098%2frsob.130163&partnerID=40&md5=a04e7ae65a0a3cc6269aca61a18025e2",Article,"Final",Open Access,Scopus,2-s2.0-84897495745
"Akay, A., Craig, A., Lehrbach, N., Larance, M., Pourkarimi, E., Wright, J.E., Lamond, A., Miska, E., Gartner, A.","55949344500;7201506948;6507990318;9274065700;48461804200;25638014800;7005392995;6701609534;56269119900;","RNA-binding protein GLD-1/ quaking genetically interacts with the mir-35 and the let-7 miRNA pathways in Caenorhabditis elegans",2013,"Open Biology","3","NOV", 130151,"","",,7,"10.1098/rsob.130151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897551094&doi=10.1098%2frsob.130151&partnerID=40&md5=2b7f410a57f3c80c8db2e71206876221",Article,"Final",Open Access,Scopus,2-s2.0-84897551094
"Knight, J.R.P., Allison, S.J., Milner, J.","56248679800;7202702768;35373295300;","Active regulator of SIRT1 is required for cancer cell survival but not for SIRT1 activity",2013,"Open Biology","3","NOV", 130130,"","",,12,"10.1098/rsob.130130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897507579&doi=10.1098%2frsob.130130&partnerID=40&md5=c2ade9a0f7fcecbb0e9b7ea9d0dcf70c",Article,"Final",Open Access,Scopus,2-s2.0-84897507579
"Morris, S.A., Graham, S.J.L., Jedrusik, A., Zernicka-Goetz, M.","23991391800;7401978052;6603034255;7003445284;","The differential response to Fgf signalling in cells internalized at different times influences lineage segregation in preimplantation mouse embryos",2013,"Open Biology","3","NOV", 130104,"","",,49,"10.1098/rsob.130104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896739105&doi=10.1098%2frsob.130104&partnerID=40&md5=59dfe7893d2c0e1d275987a318550db9",Article,"Final",Open Access,Scopus,2-s2.0-84896739105
"Lu, Z., Bergeron, J.R.C., Atkinson, R.A., Schaller, T., Veselkov, D.A., Oregioni, A., Yang, Y., Matthews, S.J., Malim, M.H., Sanderson, M.R.","56096004600;36607398000;7402373186;36868823600;56196848300;9838931600;57196443015;55721556000;7005642629;7202315550;","Insight into the HIV-1 Vif SOCS-box-ElonginBC interaction",2013,"Open Biology","3","NOV", 130100,"","",,3,"10.1098/rsob.130100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896297234&doi=10.1098%2frsob.130100&partnerID=40&md5=241f0319edead1f724ad349c0bdd388e",Article,"Final",Open Access,Scopus,2-s2.0-84896297234
"Pascal, R., Pross, A., Sutherland, J.D.","7102806711;7003595518;7202056225;","Towards an evolutionary theory of the origin of life based on kinetics and thermodynamics",2013,"Open Biology","3","NOV", 130156,"","",,69,"10.1098/rsob.130156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894432265&doi=10.1098%2frsob.130156&partnerID=40&md5=9125bbcb445dd537def26685bc4bf9c3",Article,"Final",Open Access,Scopus,2-s2.0-84894432265
"Rao, F.V., Schüttelkopf, A.W., Dorfmueller, H.C., Ferenbach, A.T., Navratilova, I., Van Aalten, D.M.F.","57209483190;6507952261;12806092800;6505797382;6602827164;7004711938;","Structure of a bacterial putative acetyltransferase defines the fold of the human O-GlcNAcase C-terminal domain",2013,"Open Biology","3","OCT", 130021,"","",,24,"10.1098/rsob.130021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885675546&doi=10.1098%2frsob.130021&partnerID=40&md5=9a906caf79224e8aa9fe38a0a8af5302",Article,"Final",Open Access,Scopus,2-s2.0-84885675546
"Kassner, I., Andersson, A., Fey, M., Tomas, M., Ferrando-May, E., Hottiger, M.O.","19934277700;55883771200;24074374600;24438067600;6603443621;7003334659;","SET7/9-dependent methylation of ARTD1 at K508 stimulates poly-ADP-ribose formation after oxidative stress",2013,"Open Biology","3","OCT", 120173,"","",,23,"10.1098/rsob.120173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885636888&doi=10.1098%2frsob.120173&partnerID=40&md5=18ed88b9c30f77e5153ec10dc26fc3fe",Article,"Final",Open Access,Scopus,2-s2.0-84885636888
"Striebeck, A., Robinson, D.A., Schüttelkopf, A.W., Van Aalten, D.M.F.","55885120800;23390569100;6507952261;7004711938;","Yeast Mnn9 is both a priming glycosyltransferase and an allosteric activator of mannan biosynthesis",2013,"Open Biology","3","SEP", 130022,"","",,15,"10.1098/rsob.130022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885628180&doi=10.1098%2frsob.130022&partnerID=40&md5=158f22eca27b36c9ef3a082b10ee3b35",Article,"Final",Open Access,Scopus,2-s2.0-84885628180
"Bhattacharjee, S., Osman, F., Feeney, L., Lorenz, A., Bryer, C., Whitby, M.C.","55884939000;7004368011;55884411900;7102442802;55814069900;7006956445;","MHF1-2/CENP-S-X performs distinct roles in centromere metabolism and genetic recombination",2013,"Open Biology","3","SEP", 130102,"","",,22,"10.1098/rsob.130102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885580542&doi=10.1098%2frsob.130102&partnerID=40&md5=b77ce069c90f46a760b0e948247b6618",Retracted,"Final",Open Access,Scopus,2-s2.0-84885580542
"Balakrishnan, C.N., Chapus, C., Brewer, M.S., Clayton, D.F.","7006198806;9845438000;36766882300;57208464255;","Brain transcriptome of the violet-eared waxbill Uraeginthus granatina and recent evolution in the songbird genome",2013,"Open Biology","3","SEP", 130063,"","",,11,"10.1098/rsob.130063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885624025&doi=10.1098%2frsob.130063&partnerID=40&md5=2748f7c489bcd9e9b45f6484fa87670e",Article,"Final",Open Access,Scopus,2-s2.0-84885624025
"Min, M., Mayor, U., Lindon, C.","55029939000;6508359854;6602330483;","Ubiquitination site preferences in anaphase promoting complex/cyclosome (APC/C) substrates",2013,"Open Biology","3","SEP", 130097,"","",,25,"10.1098/rsob.130097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885588582&doi=10.1098%2frsob.130097&partnerID=40&md5=023e592dc928efc03af23ec739751aad",Article,"Final",Open Access,Scopus,2-s2.0-84885588582
"Iber, D., Menshykau, D.","6508276829;24171770600;","The control of branching morphogenesis",2013,"Open Biology","3","SEP", 130088,"","",,58,"10.1098/rsob.130088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885579612&doi=10.1098%2frsob.130088&partnerID=40&md5=07eb3cf95303d65e0a2035945024a713",Review,"Final",Open Access,Scopus,2-s2.0-84885579612
"Takeda, T., Robinson, I.M., Savoian, M.M., Griffiths, J.R., Whetton, A.D., McMahon, H.T., Glover, D.M.","7403572648;7202157463;6603054655;57203097653;7006645058;7006576972;35598057300;","Drosophila F-BAR protein Syndapin contributes to coupling the plasma membrane and contractile ring in cytokinesis",2013,"Open Biology","3","AUG", 130081,"","",,24,"10.1098/rsob.130081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885640041&doi=10.1098%2frsob.130081&partnerID=40&md5=51895f82e5300faf0bbfd3315a9e37f8",Article,"Final",Open Access,Scopus,2-s2.0-84885640041
"Noatynska, A., Tavernier, N., Gotta, M., Pintard, L.","21739537900;36616003400;6701380055;6602720950;","Coordinating cell polarity and cell cycle progression: What can we learn from flies and worms?",2013,"Open Biology","3","AUG", 130083,"","",,28,"10.1098/rsob.130083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885586686&doi=10.1098%2frsob.130083&partnerID=40&md5=b8938b09a8fd0b09a64736e48592d613",Article,"Final",Open Access,Scopus,2-s2.0-84885586686
"Gray, S., Allison, R.M., Garcia, V., Goldman, A.S.H., Neale, M.J.","56887498300;55884577800;36478534100;57189228573;8674460200;","Positive regulation of meiotic DNA double-strand break formation by activation of the DNA damage checkpoint kinase Mec1(ATR)",2013,"Open Biology","3","JUL", 130019,"","",,39,"10.1098/rsob.130019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885148478&doi=10.1098%2frsob.130019&partnerID=40&md5=6b04b45058ce50adb03b6dc10f8b3b55",Article,"Final",Open Access,Scopus,2-s2.0-84885148478
"Sakakibara, A., Ando, R., Sapir, T., Tanaka, T.","36500358100;55884472200;6602165176;55614380400;","Microtubule dynamics in neuronal morphogenesis",2013,"Open Biology","3","JUL", 130061,"","",,50,"10.1098/rsob.130061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891685259&doi=10.1098%2frsob.130061&partnerID=40&md5=b5c803b99ebb3ebc77ffa9756923dc37",Review,"Final",Open Access,Scopus,2-s2.0-84891685259
"Pietuch, A., Janshoff, A.","24482451100;7004088793;","Mechanics of spreading cells probed by atomic force microscopy",2013,"Open Biology","3","JUL", 130084,"","",,39,"10.1098/rsob.130084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885657204&doi=10.1098%2frsob.130084&partnerID=40&md5=669a12ca2318d600210d5c6efce0bca9",Article,"Final",Open Access,Scopus,2-s2.0-84885657204
"Ireton, K.","55885042500;","Molecular mechanisms of cell-cell spread of intracellular bacterial pathogens",2013,"Open Biology","3","JUL", 130079,"","",,33,"10.1098/rsob.130079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885613441&doi=10.1098%2frsob.130079&partnerID=40&md5=7ab8914bcd62b1b2b99acf981fd119f0",Review,"Final",Open Access,Scopus,2-s2.0-84885613441
"Vallenius, T.","6603445486;","Actin stress fibre subtypes in mesenchymal-migrating cells",2013,"Open Biology","3","JUN", 130001,"","",,66,"10.1098/rsob.130001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885654506&doi=10.1098%2frsob.130001&partnerID=40&md5=15dd0222cd4838f514c70f9210494207",Article,"Final",Open Access,Scopus,2-s2.0-84885654506
"Sapkota, G.P.","6602578883;","The TGFβ-induced phosphorylation and activation of p38 mitogen-activated protein kinase is mediated by MAP3K4 and MAP3K10 but not TAK1",2013,"Open Biology","3","JUN", 130067,"","",,14,"10.1098/rsob.130067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885648378&doi=10.1098%2frsob.130067&partnerID=40&md5=9c9129facc9f2c7a68bbc4862589b78c",Article,"Final",Open Access,Scopus,2-s2.0-84885648378
"García-Villada, L., Drake, J.W.","6508171350;7201816755;","Experimental selection reveals a trade-off between fecundity and lifespan in the coliphage Qß",2013,"Open Biology","3","JUN", 130043,"","",,8,"10.1098/rsob.130043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885593764&doi=10.1098%2frsob.130043&partnerID=40&md5=233b080c4ae0572dcecd8d3bc0e2d303",Article,"Final",Open Access,Scopus,2-s2.0-84885593764
"Lacey, M., Agasing, A., Lowry, R., Green, J.","37026348400;55884954900;55884315900;56932345100;","Identification of the YfgF MASE1 domain as a modulator of bacterial responses to aspartate",2013,"Open Biology","3","JUN", 130046,"","",,4,"10.1098/rsob.130046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885676244&doi=10.1098%2frsob.130046&partnerID=40&md5=ef524a5dac95429f62048c8f1f1d69fb",Article,"Final",Open Access,Scopus,2-s2.0-84885676244
"Md Hashim, N.F., Nicholas, N.S., Dart, A.E., Kiriakidis, S., Paleolog, E., Wells, C.M.","55885039600;7003797199;23768220900;8760186600;35429952700;35569380300;","Hypoxia-induced invadopodia formation: A role for β-PIX",2013,"Open Biology","3","JUN", 120159,"","",,15,"10.1098/rsob.120159","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885636373&doi=10.1098%2frsob.120159&partnerID=40&md5=75d784132afe9b72f6d3b81c0580b0a2",Article,"Final",Open Access,Scopus,2-s2.0-84885636373
"Wilkinson, A.C., Goode, D.K., Cheng, Y.-H., Dickel, D.E., Foster, S., Sendall, T., Tijssen, M.R., Sanchez, M.-J., Pennacchio, L.A., Kirkpatrick, A.M., Göttgens, B.","7201828801;7006862531;36238963800;14031144500;26646450000;26431116300;7004162355;56549095400;7003329125;55897812600;6701818487;","Single site-specific integration targeting coupled with embryonic stem cell differentiation provides a highthroughput alternative to in vivo enhancer analyses",2013,"Open Biology","2","11",,"1229","1238",,5,"10.1242/bio.20136296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908096164&doi=10.1242%2fbio.20136296&partnerID=40&md5=b8c6344b0146034e3c410f5163daa59b",Article,"Final",Open Access,Scopus,2-s2.0-84908096164
"Novorol, C., Burkhardt, J., Wood, K.J., Iqbal, A., Roque, C., Coutts, N., Almeida, A.D., He, J., Wilkinson, C.J., Harris, W.A.","55700036500;56107751400;55336286700;57209869298;57190300457;56107774300;23989972600;55566228200;7202691080;57203693369;","Microcephaly models in the developing zebrafish retinal neuroepithelium point to an underlying defect in metaphase progression.",2013,"Open biology","3","10",,"130065","",,30,"10.1098/rsob.130065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897955397&doi=10.1098%2frsob.130065&partnerID=40&md5=4b6558057de4706803e40cdc15987303",Article,"Final",Open Access,Scopus,2-s2.0-84897955397
"Mahdavi, J., Royer, P.J., Sjölinder, H.S., Azimi, S., Self, T., Stoof, J., Wheldon, L.M., Brännström, K., Wilson, R., Moreton, J., Moir, J.W., Sihlbom, C., Borén, T., Jonsson, A.B., Soultanas, P., Ala'Aldeen, D.A.","7003576945;35752495900;24829526100;56106841100;7103410720;56106870500;8784244500;6603010876;57199296198;55290352600;7004582790;6506225637;7004203818;35554959100;6701834586;7003555697;","Pro-inflammatory cytokines can act as intracellular modulators of commensal bacterial virulence.",2013,"Open biology","3","10",,"130048","",,15,"10.1098/rsob.130048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897927193&doi=10.1098%2frsob.130048&partnerID=40&md5=3dd0eff97191c3ff28718b59f358aecc",Article,"Final",Open Access,Scopus,2-s2.0-84897927193
"Johanson, T.M., Lew, A.M., Chong, M.M.","36454824600;26643380000;7102632139;","MicroRNA-independent roles of the RNase III enzymes Drosha and Dicer.",2013,"Open biology","3","10",,"130144","",,41,"10.1098/rsob.130144","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897924680&doi=10.1098%2frsob.130144&partnerID=40&md5=ed428d199d7a96fe46b13a4f22d5f062",Review,"Final",Open Access,Scopus,2-s2.0-84897924680
